%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1570512925284077452,8806,1570512925188703000,/map,-17941.2773438,-93827.203125,47.7567253113,-0.0187610584212,0.00640425903721,0.453765282558,0.890900710797
1570512925382238804,8807,1570512925288945000,/map,-17941.078125,-93826.9453125,47.7283172607,-0.0199089619689,0.00371776516009,0.454246561585,0.890645761649
1570512925488804402,8808,1570512925389095000,/map,-17940.8730469,-93826.6953125,47.7011756897,-0.0233329153209,0.000197322991068,0.454716821549,0.890330359095
1570512925562502550,8809,1570512925489440000,/map,-17940.6796875,-93826.4375,47.666934967,-0.0263955967255,-0.000341803890694,0.45483123856,0.890186328851
1570512925666234284,8810,1570512925589586000,/map,-17940.4746094,-93826.1640625,47.6844787598,-0.0287922972743,0.000331917939611,0.454856387885,0.890099185399
1570512925767092891,8811,1570512925689736000,/map,-17940.2832031,-93825.90625,47.6907730103,-0.0284075839456,0.00158708461249,0.454808321181,0.890134754586
1570512925863717011,8812,1570512925793137000,/map,-17940.1074219,-93825.640625,47.6931724548,-0.0266393965398,0.00319252448271,0.454539328799,0.89032249714
1570512925969927919,8813,1570512925890226000,/map,-17939.9375,-93825.3828125,47.6856002808,-0.0245403196518,0.00477489511462,0.454024503074,0.890638379869
1570512926056921760,8814,1570512925990477000,/map,-17939.7421875,-93825.1015625,47.6672897339,-0.0242317141825,0.00504145075485,0.453572783019,0.890875489789
1570512926166965505,8815,1570512926090721000,/map,-17939.5371094,-93824.8203125,47.6507110596,-0.0253439314032,0.0047020568255,0.453555654447,0.890855119603
1570512926257566485,8816,1570512926190873000,/map,-17939.3261719,-93824.5546875,47.6492195129,-0.0279468725945,0.00378221369901,0.453607199115,0.890755396325
1570512926363799821,8817,1570512926291538000,/map,-17939.1171875,-93824.3046875,47.6452903748,-0.0282804860712,0.0033050504674,0.453770180448,0.89066374917
1570512926496809906,8818,1570512926391388000,/map,-17938.9277344,-93824.03125,47.6374855042,-0.0275377270047,0.00325477510156,0.453891763448,0.890625256269
1570512926562419703,8819,1570512926491618000,/map,-17938.7421875,-93823.7421875,47.6193237305,-0.0256764930846,0.00417119528253,0.45356302803,0.890844486113
1570512926679040370,8820,1570512926591861000,/map,-17938.5605469,-93823.4375,47.6006660461,-0.0247013457663,0.00501747983645,0.453167324767,0.891069045684
1570512926758429253,8821,1570512926692009000,/map,-17938.3613281,-93823.15625,47.5908622742,-0.0250264424334,0.00540574704913,0.452866888644,0.891210433202
1570512926879483894,8822,1570512926792360000,/map,-17938.1542969,-93822.90625,47.577129364,-0.0264602563416,0.00500990536,0.452830971605,0.891189579628
1570512926987785798,8823,1570512926892504000,/map,-17937.921875,-93822.5859375,47.5333366394,-0.0280751542827,0.00445211872406,0.452735103907,0.891191836835
1570512927059438938,8824,1570512926992648000,/map,-17937.6835938,-93822.28125,47.5357437134,-0.0295650168174,0.00431635349323,0.451935546246,0.891550077625
1570512927184339148,8825,1570512927092997000,/map,-17937.4765625,-93822.015625,47.544467926,-0.0291970594778,0.00432193821564,0.45036871425,0.89235467937
1570512927287192209,8826,1570512927193164000,/map,-17937.2675781,-93821.71875,47.5387878418,-0.0274918548119,0.00478059191483,0.448319837995,0.893437556139
1570512927360733768,8827,1570512927293398000,/map,-17937.0507812,-93821.4140625,47.5364761353,-0.0257909035379,0.00511287064069,0.445545960236,0.894872887714
1570512927479379266,8828,1570512927395742000,/map,-17936.8398438,-93821.1171875,47.5162277222,-0.025569433934,0.00428555859311,0.442589712191,0.896349365314
1570512927577869846,8829,1570512927493784000,/map,-17936.5996094,-93820.84375,47.5097885132,-0.0268297021003,0.00161889021809,0.438713747439,0.898224801532
1570512927688250080,8830,1570512927594134000,/map,-17936.34375,-93820.4921875,47.5021247864,-0.028132973627,-0.00121783002369,0.432619325167,0.901136822118
1570512927777890814,8831,1570512927694281000,/map,-17936.109375,-93820.171875,47.4755172729,-0.0283416196058,-0.0032511309588,0.426114701375,0.904219245547
1570512927872013645,8832,1570512927794426000,/map,-17935.8730469,-93819.875,47.4655265808,-0.0278771841107,-0.00369851437532,0.418772448467,0.9076556726
1570512927977923770,8833,1570512927894774000,/map,-17935.6132812,-93819.5703125,47.463142395,-0.0260412514449,-0.00383407157196,0.411237656462,0.911148035736
1570512928076113509,8834,1570512927994921000,/map,-17935.3476562,-93819.25,47.4338378906,-0.0240301950201,-0.00347912754649,0.40368483409,0.914575858048
1570512928183622081,8835,1570512928095184000,/map,-17935.0390625,-93818.90625,47.4065055847,-0.021988769526,-0.00257317006519,0.396832437542,0.917624045742
1570512928266472715,8836,1570512928195419000,/map,-17934.7207031,-93818.53125,47.38829422,-0.0218350023936,-0.00180702407144,0.390159073749,0.920486754117
1570512928374533461,8837,1570512928295587000,/map,-17934.4042969,-93818.15625,47.3843765259,-0.0218038499733,-0.000942862624537,0.384736028923,0.922768601105
1570512928469844072,8838,1570512928395918000,/map,-17934.0878906,-93817.7890625,47.3830909729,-0.0213806132276,-0.000727350527437,0.380549633038,0.924513016206
1570512928594593283,8839,1570512928496066000,/map,-17933.7285156,-93817.4140625,47.3724365234,-0.0210973903927,-0.00160330100378,0.378781185639,0.925244369316
1570512928667608868,8840,1570512928596306000,/map,-17933.3789062,-93817.03125,47.369846344,-0.0197513419001,-0.00259900240409,0.377834832297,0.925658667751
1570512928794676962,8841,1570512928696556000,/map,-17932.9628906,-93816.6484375,47.3472061157,-0.018814720321,-0.00310855708392,0.378672286373,0.925334341039
1570512928875577308,8842,1570512928796700000,/map,-17932.5625,-93816.25,47.3290977478,-0.017999265877,-0.00300775539755,0.379873662373,0.924858356977
1570512928973305601,8843,1570512928897052000,/map,-17932.1660156,-93815.8203125,47.2877006531,-0.0168406788143,-0.00130107883923,0.381833408619,0.924076807843
1570512929080992715,8844,1570512928997218000,/map,-17931.7148438,-93815.34375,47.260635376,-0.0168050141505,0.00105328921049,0.384303099855,0.923053416397
1570512929185820953,8845,1570512929097344000,/map,-17931.296875,-93814.921875,47.2630233765,-0.0169570525416,0.00312537075684,0.387786428511,0.921587964488
1570512929275874871,8846,1570512929197689000,/map,-17930.8554688,-93814.5,47.2758178711,-0.0177398085892,0.00223365946685,0.391776630466,0.919886613544
1570512929420657416,8847,1570512929297836000,/map,-17930.3476562,-93813.9375,47.2591094971,-0.0183394447026,0.000198542432405,0.396168784805,0.917994509404
1570512929483339546,8848,1570512929398083000,/map,-17929.8613281,-93813.421875,47.2392311096,-0.0177603797993,-0.00148700358624,0.400494164955,0.91612596381
1570512929564951216,8849,1570512929498330000,/map,-17929.3691406,-93812.8828125,47.1907043457,-0.0166067121198,-0.00104617593409,0.404822824642,0.914243732971
1570512929683627185,8850,1570512929598500000,/map,-17928.9023438,-93812.3359375,47.1554412842,-0.0160720210534,0.000945953278171,0.408707211543,0.912523539721
1570512929805191700,8851,1570512929698826000,/map,-17928.40625,-93811.765625,47.1275558472,-0.0162654265002,0.00358637089136,0.412875789603,0.910635029089
1570512929871584254,8852,1570512929798973000,/map,-17927.9023438,-93811.2109375,47.1322555542,-0.0176891974039,0.0040657344867,0.417283535041,0.908595076743
1570512929970413033,8853,1570512929899118000,/map,-17927.4121094,-93810.65625,47.1170692444,-0.017650407965,0.00448370549252,0.421928434325,0.906446223331
1570512930128154239,8854,1570512929999466000,/map,-17926.8789062,-93810.0,47.0853309631,-0.0172079308835,0.00469354553232,0.426768703062,0.90418489914
1570512930180367007,8855,1570512930099617000,/map,-17926.3515625,-93809.3515625,47.0501213074,-0.0168200125592,0.00512363836189,0.431357850693,0.902009556575
1570512930266639022,8856,1570512930199862000,/map,-17925.8164062,-93808.6875,47.0316200256,-0.0165952124985,0.0050785593817,0.436363448971,0.899603105574
1570512930389387259,8857,1570512930303937000,/map,-17925.2695312,-93807.9765625,47.0183525085,-0.0162649539913,0.00400161914215,0.441349684949,0.8971788528
1570512930494144085,8858,1570512930400255000,/map,-17924.7363281,-93807.25,47.0086135864,-0.0158872386611,0.0017632692479,0.445816045649,0.894981865722
1570512930586962306,8859,1570512930502058000,/map,-17924.2128906,-93806.5703125,46.9566688538,-0.0151383473709,0.00152601387631,0.449411744018,0.89319515564
1570512930727283949,8860,1570512930600752000,/map,-17923.6191406,-93805.7890625,46.8917808533,-0.0171353095539,0.00188672549984,0.452781379807,0.891454902692
1570512930790928650,8861,1570512930702639000,/map,-17923.0722656,-93805.015625,46.8782196045,-0.0202151109983,0.00180412728874,0.455282587628,0.890115644068
1570512930894157352,8862,1570512930801269000,/map,-17922.5371094,-93804.265625,46.9052009583,-0.0195345066385,0.00158147186245,0.457937222694,0.888768474952
1570512930975245756,8863,1570512930901395000,/map,-17921.9609375,-93803.4609375,46.8958930969,-0.0173329675816,3.18004055559e-05,0.460322080619,0.887582756321
1570512931089401734,8864,1570512931001745000,/map,-17921.4023438,-93802.6484375,46.8232307434,-0.0161534305505,-0.000803400033384,0.462259941192,0.886596959164
1570512931185683167,8865,1570512931101887000,/map,-17920.8261719,-93801.8125,46.7577476501,-0.0165722054039,0.000834927600293,0.464117158215,0.885618387543
1570512931287309773,8866,1570512931203411000,/map,-17920.3027344,-93801.0078125,46.7330055237,-0.0172618662648,0.00341463754347,0.465803128615,0.884713407605
1570512931378157345,8867,1570512931302381000,/map,-17919.7519531,-93800.2109375,46.7522125244,-0.0172860956766,0.00520733706791,0.46748078012,0.883818869879
1570512931462672395,8868,1570512931403461000,/map,-17919.2089844,-93799.390625,46.7565345764,-0.0159171101219,0.00547350368733,0.469299315797,0.88287872245
1570512931594196102,8869,1570512931502774000,/map,-17918.6542969,-93798.53125,46.7147674561,-0.012215893577,0.0071469166847,0.471123957862,0.881953462409
1570512931675333023,8870,1570512931603024000,/map,-17918.0898438,-93797.65625,46.6781387329,-0.0108673275164,0.00824169625541,0.472696478906,0.881119750355
1570512931842848043,8871,1570512931703175000,/map,-17917.5722656,-93796.8828125,46.6832962036,-0.00942920406617,0.0093451677591,0.473722599875,0.88057404931
1570512931933991818,8872,1570512931803524000,/map,-17916.9804688,-93795.984375,46.6480941772,-0.00731473861043,0.00935459765066,0.47488186806,0.879969429861
1570512931978697149,8873,1570512931903667000,/map,-17916.40625,-93795.109375,46.5717163086,-0.00883119882836,0.00898614461933,0.47551027668,0.879619938328
1570512932071444750,8874,1570512932003814000,/map,-17915.8535156,-93794.2265625,46.5303916931,-0.010593663458,0.0103342110535,0.475495251705,0.879593794875
1570512932196378013,8875,1570512932104164000,/map,-17915.3007812,-93793.3515625,46.5619621277,-0.0123970584521,0.0117309258055,0.476071143973,0.879241129724
1570512932274485761,8876,1570512932204305000,/map,-17914.7402344,-93792.484375,46.5589675903,-0.01279415972,0.0111036838205,0.476792827633,0.87885244336
1570512932398282938,8877,1570512932304554000,/map,-17914.1992188,-93791.6015625,46.5360870361,-0.0102832714242,0.00969907548639,0.477822802451,0.878342502514
1570512932482367922,8878,1570512932404803000,/map,-17913.6542969,-93790.7265625,46.4728088379,-0.00718523578068,0.00883541988576,0.478751098806,0.877876809771
1570512932590773785,8879,1570512932504951000,/map,-17913.1210938,-93789.890625,46.4035797119,-0.00646660362083,0.00901187290614,0.479765988034,0.877326373655
1570512932669445248,8880,1570512932605308000,/map,-17912.5859375,-93789.0703125,46.3875198364,-0.00733589701548,0.00985989542102,0.480892366481,0.876693503419
1570512932770762318,8881,1570512932706286000,/map,-17912.0410156,-93788.2109375,46.3342285156,-0.0080522966223,0.0111889821719,0.482283865499,0.875906524851
1570512932896540818,8882,1570512932805695000,/map,-17911.546875,-93787.390625,46.3248062134,-0.00791571000566,0.0142433642117,0.483375250884,0.875261580868
1570512932977780606,8883,1570512932905944000,/map,-17911.0234375,-93786.5625,46.3231086731,-0.00931815166305,0.0155473102667,0.484766011099,0.87445604102
1570512933081024268,8884,1570512933006088000,/map,-17910.5058594,-93785.7109375,46.358959198,-0.00931636282002,0.0146119666247,0.486010799567,0.873780978575
1570512933186874355,8885,1570512933106437000,/map,-17909.9628906,-93784.828125,46.3209037781,-0.00761594728003,0.0119919207468,0.487189455445,0.873180752013
1570512933273060373,8886,1570512933206580000,/map,-17909.4316406,-93783.9453125,46.2616882324,-0.00451777888269,0.0109662817026,0.488576370994,0.872440519489
1570512933399995129,8887,1570512933306726000,/map,-17908.9082031,-93783.0859375,46.2904891968,-0.00587103322771,0.0051309667501,0.48941273986,0.872017416232
1570512933504139310,8888,1570512933407075000,/map,-17908.375,-93782.1796875,46.2517852783,-0.00643231330237,-0.00173258114506,0.491007317969,0.871129977219
1570512933583319660,8889,1570512933507222000,/map,-17907.8828125,-93781.296875,46.1902618408,-0.00616059058994,-0.00384156953677,0.492923941553,0.870042112378
1570512933704452328,8890,1570512933607468000,/map,-17907.3828125,-93780.484375,46.1337280273,-0.00853387504168,-0.00132930830121,0.495390006647,0.868627738004
1570512933811002071,8891,1570512933707722000,/map,-17906.96875,-93779.7109375,46.162902832,-0.0116314172743,0.00252475932276,0.498257098376,0.866947633736
1570512933931582796,8892,1570512933815311000,/map,-17906.5351562,-93778.9921875,46.2367897034,-0.0135878517198,0.00374804625338,0.502116587092,0.864685061396
1570512934025896300,8893,1570512933908235000,/map,-17906.1035156,-93778.21875,46.2532539368,-0.0126358210609,0.00261931860992,0.505921114748,0.86248321772
1570512934066603307,8894,1570512934008360000,/map,-17905.6542969,-93777.359375,46.2118225098,-0.0110417632415,0.00123669136969,0.50990027247,0.860161765131
1570512934195852399,8895,1570512934108506000,/map,-17905.2382812,-93776.5390625,46.1655158997,-0.00909760321645,0.00263819569201,0.513792722231,0.857862058912
1570512934271934790,8896,1570512934208857000,/map,-17904.8144531,-93775.7265625,46.1725082397,-0.00858302659951,0.00333116424569,0.517831561612,0.85543305337
1570512934410579327,8897,1570512934319089000,/map,-17904.421875,-93774.9453125,46.203742981,-0.00577155537392,0.00380285904921,0.522154524465,0.852822888994
1570512934514304307,8898,1570512934409247000,/map,-17904.0292969,-93774.171875,46.1974601746,-0.00112554661306,0.00326596812551,0.526209395988,0.850348010035
1570512934584815852,8899,1570512934509498000,/map,-17903.6582031,-93773.375,46.1486282349,0.00289646568221,0.00368313155026,0.530575012183,0.847625035895
1570512934668345492,8900,1570512934609643000,/map,-17903.2753906,-93772.6015625,46.1289138794,0.00274205706936,0.00457747259259,0.535302419331,0.844643621728
1570512934777564892,8901,1570512934709991000,/map,-17902.9511719,-93771.8671875,46.1170578003,0.00193072422673,0.00699407483815,0.540476502953,0.841327822538
1570512934889508631,8902,1570512934810138000,/map,-17902.6367188,-93771.171875,46.1264381409,0.00178327999858,0.00940415547189,0.546210484187,0.837593271664
1570512934969390946,8903,1570512934910385000,/map,-17902.3222656,-93770.46875,46.1494064331,0.000948652711675,0.0100706881514,0.552026325755,0.83376532488
1570512935075147268,8904,1570512935010634000,/map,-17902.046875,-93769.75,46.1743888855,0.000219262099496,0.00885461798372,0.558049490077,0.829760395711
1570512935173617244,8905,1570512935110776000,/map,-17901.7675781,-93769.0234375,46.1718215942,0.000880676414058,0.00708928861681,0.564385370802,0.825480538608
1570512935266173282,8906,1570512935211131000,/map,-17901.4765625,-93768.28125,46.1448974609,0.00124292355488,0.00564520325329,0.570962038608,0.820956111671
1570512935397523206,8907,1570512935311273000,/map,-17901.1933594,-93767.5859375,46.0989456177,-0.00193885370325,0.0042447166018,0.576915414442,0.816790565449
1570512935482363953,8908,1570512935411902000,/map,-17900.9570312,-93766.90625,46.0928497314,-0.00472515899641,0.00526770085415,0.582389071252,0.812879384587
1570512935594188881,8909,1570512935517955000,/map,-17900.7246094,-93766.1796875,46.1083068848,-0.00718332674253,0.00629450794142,0.587556181522,0.809127006435
1570512935711908639,8910,1570512935611916000,/map,-17900.4785156,-93765.5,46.1506118774,-0.00755429080401,0.00620387193641,0.591653019446,0.806133456224
1570512935795554524,8911,1570512935712164000,/map,-17900.265625,-93764.796875,46.1464157104,-0.00537395603342,0.00525963482546,0.594889477491,0.803772334936
1570512935883655059,8912,1570512935812410000,/map,-17900.0703125,-93764.125,46.0880317688,-0.0070339149214,0.00372059928751,0.597373997271,0.801923305913
1570512935976442953,8913,1570512935914231000,/map,-17899.8320312,-93763.4609375,46.0725402832,-0.0119667434135,0.00342673434673,0.599312727191,0.80041820917
1570512936095669330,8914,1570512936012910000,/map,-17899.6425781,-93762.8359375,46.0834999084,-0.0157478354411,0.00458894946201,0.600574740793,0.79940035523
1570512936173559935,8915,1570512936113077000,/map,-17899.4824219,-93762.1796875,46.1231269836,-0.0168255880367,0.00475240235421,0.601522270099,0.798664681098
1570512936272828751,8916,1570512936214829000,/map,-17899.3046875,-93761.5,46.1548690796,-0.0170757905998,0.00209534373588,0.601573404674,0.798632246844
1570512936395771953,8917,1570512936313566000,/map,-17899.0761719,-93760.8828125,46.136554718,-0.0152496703285,-0.00210744766708,0.600254658911,0.79966077225
1570512936480802063,8918,1570512936415969000,/map,-17898.8964844,-93760.25,46.0860328674,-0.0140253914747,-0.0048902699399,0.599789030344,0.800020307701
1570512936586560048,8919,1570512936516111000,/map,-17898.7246094,-93759.6171875,46.0521621704,-0.0124724217289,-0.00522503638271,0.599643142271,0.800153260081
1570512936685971763,8920,1570512936616460000,/map,-17898.5605469,-93759.0234375,46.0485153198,-0.0117925077551,-0.00496381094718,0.599736413623,0.800095326518
1570512936817468220,8921,1570512936716605000,/map,-17898.4023438,-93758.5078125,46.0466079712,-0.0115716646006,-0.00389894709416,0.599924235625,0.799963628111
1570512936877433772,8922,1570512936816854000,/map,-17898.2617188,-93757.9765625,46.0440940857,-0.0118844439031,-0.00372889112375,0.600568753179,0.799476095996
1570512936991834076,8923,1570512936917103000,/map,-17898.1367188,-93757.46875,46.041217804,-0.0126077001986,-0.00272184082347,0.600758691034,0.799326361773
1570512937083891129,8924,1570512937017249000,/map,-17897.9667969,-93756.9765625,46.0541725159,-0.0134236435303,-0.00175372769767,0.600995423938,0.799137804536
1570512937207357170,8925,1570512937117598000,/map,-17897.8535156,-93756.4921875,46.0638122559,-0.0142749518879,-0.000987651656914,0.601725460626,0.798574805718
1570512937276474729,8926,1570512937217761000,/map,-17897.7441406,-93756.0078125,46.0619277954,-0.0142197841449,-0.000141473641696,0.601978242711,0.798385854726
1570512937392525885,8927,1570512937317992000,/map,-17897.625,-93755.578125,46.0720977783,-0.0145261170796,0.000297358564997,0.602069485559,0.798311491875
1570512937506019909,8928,1570512937418236000,/map,-17897.4921875,-93755.1953125,46.0679092407,-0.0145474655983,0.000466893976417,0.602218722636,0.798198448609
1570512937579530282,8929,1570512937518557000,/map,-17897.3769531,-93754.7890625,46.0670623779,-0.0153036040421,0.000102680025117,0.602284448785,0.798134845694
1570512937681884893,8930,1570512937618733000,/map,-17897.2773438,-93754.3984375,46.0680351257,-0.0155544339211,-3.16982712692e-05,0.60255046035,0.797929195677
1570512937780628433,8931,1570512937718879000,/map,-17897.1972656,-93754.03125,46.0689888,-0.0151721481243,-0.000414205336323,0.602709626514,0.797816232263
1570512937896197698,8932,1570512937819024000,/map,-17897.1210938,-93753.703125,46.0597877502,-0.0146288401098,-0.000998326136304,0.602772703194,0.79777820769
1570512937999796577,8933,1570512937919377000,/map,-17897.0175781,-93753.40625,46.0582885742,-0.0145877292421,-0.00107632316849,0.602944289067,0.797649186024
1570512938093615204,8934,1570512938019518000,/map,-17896.9355469,-93753.09375,46.0606689453,-0.0146670727779,-0.00117577525216,0.602858263091,0.797712610626
1570512938193822417,8935,1570512938119773000,/map,-17896.8574219,-93752.7890625,46.064239502,-0.0140572441965,-0.00155349349827,0.602834153163,0.797741163739
1570512938327868420,8936,1570512938220016000,/map,-17896.7832031,-93752.546875,46.0546264648,-0.0133006153876,-0.00256309072683,0.603057094582,0.797583014407
1570512938381439623,8937,1570512938320163000,/map,-17896.71875,-93752.296875,46.0470466614,-0.0129206557896,-0.00370388245754,0.603154357496,0.797511228098
1570512938500831646,8938,1570512938420511000,/map,-17896.671875,-93752.0703125,46.0422973633,-0.0115195448272,-0.00414671952603,0.603392660376,0.797350238106
1570512938587009870,8939,1570512938520657000,/map,-17896.6210938,-93751.875,46.0422782898,-0.0110276353827,-0.00537558227738,0.603360901872,0.797373887499
1570512938681334553,8940,1570512938620826000,/map,-17896.5703125,-93751.6796875,46.0363464355,-0.00955026580495,-0.00628801243271,0.603436722371,0.797328900402
1570512938779423564,8941,1570512938721150000,/map,-17896.5234375,-93751.4921875,46.0271911621,-0.00897832424054,-0.007460060799,0.603399307919,0.797353756114
1570512938898100812,8942,1570512938821296000,/map,-17896.4511719,-93751.2734375,46.0253753662,-0.0088073296811,-0.00810025300001,0.60334812865,0.797388144193
1570512938979425523,8943,1570512938921897000,/map,-17896.3691406,-93751.078125,46.0173416138,-0.00902790029106,-0.00874651094551,0.603591449302,0.797194680045
1570512939085643692,8944,1570512939021796000,/map,-17896.3125,-93750.8515625,46.0079803467,-0.00868902993486,-0.00809502460574,0.603477913008,0.797291276665
1570512939201371470,8945,1570512939122885000,/map,-17896.2792969,-93750.640625,46.0189170837,-0.00803637730835,-0.00761521484356,0.603526717163,0.797265907219
1570512939305884066,8946,1570512939222290000,/map,-17896.25,-93750.4609375,46.020740509,-0.00770832244853,-0.00908752841543,0.603655754482,0.797156025301
1570512939395062536,8947,1570512939322436000,/map,-17896.1855469,-93750.265625,46.0158233643,-0.00795633542453,-0.0115764395265,0.603506949387,0.797233996275
1570512939507873275,8948,1570512939422687000,/map,-17896.1132812,-93750.03125,46.0119171143,-0.00934410789777,-0.0138583693084,0.603706815304,0.797031187848
1570512939580068189,8949,1570512939522930000,/map,-17896.0351562,-93749.8125,46.0094070435,-0.0108016946001,-0.0152894802134,0.60393882021,0.796810803536
1570512939703292980,8950,1570512939623077000,/map,-17895.9667969,-93749.5859375,46.0268669128,-0.0113190978495,-0.0160191038149,0.604337348387,0.796487059331
1570512939791277201,8951,1570512939723513000,/map,-17895.8925781,-93749.3203125,46.0308113098,-0.0108348802729,-0.0174923942217,0.604650111081,0.796225385606
1570512939889970929,8952,1570512939823574000,/map,-17895.8164062,-93749.0546875,46.0401344299,-0.00928921125968,-0.0179336280897,0.604654503829,0.796231766847
1570512940009180805,8953,1570512939923722000,/map,-17895.7324219,-93748.7578125,46.0518379211,-0.00829447537058,-0.0196024369578,0.605045735273,0.795906152993
1570512940084102008,8954,1570512940024070000,/map,-17895.6425781,-93748.46875,46.041847229,-0.00771321084903,-0.0220243304651,0.60534058866,0.795624413254
1570512940189473297,8955,1570512940124214000,/map,-17895.5664062,-93748.1796875,46.0350952148,-0.00651794614849,-0.0235449135502,0.605695643545,0.795321281505
1570512940308980104,8956,1570512940224463000,/map,-17895.4492188,-93747.8671875,46.0054130554,-0.00601504900314,-0.0241002528368,0.60659464738,0.794623137574
1570512940390354160,8957,1570512940324709000,/map,-17895.3808594,-93747.5703125,46.0023422241,-0.00626846773032,-0.0233081851656,0.607409486361,0.79402213489
1570512940508237815,8958,1570512940424854000,/map,-17895.3125,-93747.2578125,46.0006332397,-0.00823758526762,-0.0229694023764,0.608805766603,0.792943937044
1570512940610865541,8959,1570512940525206000,/map,-17895.2226562,-93746.8828125,46.0087356567,-0.0121189116204,-0.0230919119007,0.610658104721,0.791464828482
1570512940699543063,8960,1570512940625349000,/map,-17895.1171875,-93746.5078125,46.0243263245,-0.0148862096606,-0.0225097449316,0.612928572982,0.789677324334
1570512940793081214,8961,1570512940725522000,/map,-17895.015625,-93746.1484375,46.0391998291,-0.0155679852869,-0.0199087809433,0.615816390685,0.787484254598
1570512940908254438,8962,1570512940828508000,/map,-17894.9492188,-93745.84375,46.0450973511,-0.0137831091978,-0.0162522365252,0.619560213914,0.784659819313
1570512941033626010,8963,1570512940928856000,/map,-17894.8535156,-93745.375,46.0768814087,-0.0117660913558,-0.0134266374004,0.623537604599,0.781589495933
1570512941092717577,8964,1570512941029002000,/map,-17894.7539062,-93744.921875,46.0690422058,-0.0152990668174,-0.0165424492526,0.627328803126,0.778428454449
1570512941216783959,8965,1570512941129254000,/map,-17894.6660156,-93744.46875,46.0575828552,-0.0185396112741,-0.0189128696385,0.631863461263,0.774627105449
1570512941316754205,8966,1570512941229497000,/map,-17894.5996094,-93744.078125,46.0390396118,-0.0185524734366,-0.0190397308428,0.636955193037,0.770442325189
1570512941437366504,8967,1570512941333606000,/map,-17894.59375,-93743.7109375,46.0447120667,-0.012215251869,-0.0156060858287,0.643381340191,0.76528928439
1570512941541473673,8968,1570512941429896000,/map,-17894.5273438,-93743.3046875,46.036693573,-0.00734318603667,-0.0119762656733,0.65130373128,0.758687087211
1570512941608256719,8969,1570512941530140000,/map,-17894.4414062,-93742.7890625,46.0468978882,-0.00556022125875,-0.0089158659743,0.659089937111,0.751990722065
1570512941726499570,8970,1570512941630283000,/map,-17894.4140625,-93742.2421875,46.056892395,-0.0096601706017,-0.0123576660489,0.666827660468,0.745046871297
1570512941806739725,8971,1570512941731295000,/map,-17894.3847656,-93741.71875,46.0384025574,-0.014046008535,-0.0182677304228,0.674641481942,0.737785789042
1570512941934241044,8972,1570512941830783000,/map,-17894.3847656,-93741.328125,46.0117950439,-0.015262120514,-0.0185826487184,0.684059208409,0.729030007774
1570512942040818693,8973,1570512941931030000,/map,-17894.3632812,-93740.796875,46.0319023132,-0.012277420579,-0.0147547584954,0.693040006321,0.720643539959
1570512942136705355,8974,1570512942031279000,/map,-17894.3066406,-93740.234375,46.0418128967,-0.00874030721974,-0.0117396177058,0.701582257874,0.712438154398
1570512942225444072,8975,1570512942131421000,/map,-17894.3242188,-93739.6875,46.0531387329,-0.00660455806252,-0.0114456619628,0.710353716309,0.703720807111
1570512942328317134,8976,1570512942231775000,/map,-17894.3496094,-93739.1796875,46.0446090698,-0.0068707144222,-0.014033994928,0.719369201189,0.694452152888
1570512942406536498,8977,1570512942331946000,/map,-17894.3828125,-93738.6640625,46.0302124023,-0.00626834115557,-0.0158892866753,0.728561268059,0.684767637343
1570512942518394145,8978,1570512942434858000,/map,-17894.4179688,-93738.0859375,46.0247573853,-0.00553753183019,-0.0143601842458,0.738443463915,0.67413972695
1570512942616688075,8979,1570512942532428000,/map,-17894.4589844,-93737.5234375,46.0105171204,-0.00631027764126,-0.0133038723419,0.748614392755,0.662842121728
1570512942712583732,8980,1570512942632559000,/map,-17894.5410156,-93736.953125,46.0104866028,-0.00924507577358,-0.0116609285698,0.759241051145,0.65063936061
1570512942835554568,8981,1570512942732951000,/map,-17894.6445312,-93736.40625,46.0243492126,-0.012429231413,-0.0120506876862,0.770106876135,0.637679931049
1570512942926384938,8982,1570512942833055000,/map,-17894.8046875,-93735.8671875,46.0388336182,-0.0127129721503,-0.0111392321329,0.781606308007,0.623543003433
1570512943027451337,8983,1570512942933199000,/map,-17894.9375,-93735.2578125,46.034866333,-0.0114747107647,-0.00959695253967,0.7935545253,0.60831525124
1570512943091858069,8984,1570512943033548000,/map,-17895.0703125,-93734.6640625,46.0433311462,-0.00970193750884,-0.00761322123364,0.805225995523,0.592839782238
1570512943221356939,8985,1570512943133694000,/map,-17895.2558594,-93734.078125,46.0007820129,-0.0093371413512,-0.006711473017,0.816574717821,0.577125206639
1570512943322784060,8986,1570512943233947000,/map,-17895.5078125,-93733.4921875,45.9874305725,-0.00995495902796,-0.0031649083469,0.827798406166,0.560928409777
1570512943408820631,8987,1570512943339415000,/map,-17895.7871094,-93732.890625,45.9915161133,-0.0123972348086,0.000748391444709,0.839412795257,0.543352470904
1570512943509748346,8988,1570512943434355000,/map,-17895.9960938,-93732.3515625,46.002204895,-0.0141904327156,0.00144239410958,0.850258553573,0.526171971121
1570512943641880534,8989,1570512943534590000,/map,-17896.3632812,-93731.7109375,45.9918251038,-0.0158350531563,0.000300538188692,0.862111234671,0.506471499517
